"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
-0.2052,0.00834,-0.2109,-0.0506,-0.0625,0.31162,0.15029,-0.3220,-0.0087,-0.0947,0.01954,0.07279
-0.0636,-0.0259,0.05902,-0.0437,-0.0224,0.15669,0.13615,0.02300,0.07786,-0.0467,-0.2189,-0.1272
0.00711,-0.1628,0.12902,-0.0574,-0.0341,-0.1109,-0.0935,-0.0526,0.06211,-0.0348,0.01184,-0.1272
-0.0371,-0.2245,0.07902,-0.0574,-0.0558,-0.1249,-0.1111,-0.1590,0.00699,0.08494,0.22723,0.27279
-0.1698,-0.0738,-0.1809,-0.0163,-0.0558,0.25528,0.06195,0.03622,0.07786,0.01308,-0.0035,0.07279
-0.1875,0.17615,-0.2709,-0.0300,-0.0458,-0.1390,-0.1182,-0.0078,0.21959,-0.0288,-0.0650,-0.3272
-0.1344,0.07683,-0.2409,-0.0163,-0.0208,-0.0264,-0.0546,-0.0952,0.03849,-0.0467,-0.0035,0.07279
-0.1256,0.06998,-0.2609,-0.0095,-0.0191,-0.0264,-0.0263,-0.1120,0.02274,-0.0767,0.05800,0.07279
-0.1344,0.04258,-0.1709,-0.0574,-0.0408,0.25528,0.02308,-0.0695,0.07786,0.00709,-0.1112,-0.1272
-0.1344,0.04258,-0.1709,-0.0574,-0.0408,0.25528,0.02308,-0.0695,0.07786,0.00709,-0.1112,-0.1272
-0.0902,-0.0327,0.04902,-0.0300,-0.0425,0.21302,0.02661,0.03915,-0.0087,-0.0048,-0.0650,0.27279
-0.1433,0.35080,-0.1909,-0.0163,-0.0341,0.04401,-0.0511,-0.0195,0.16447,-0.0527,0.08877,-0.3272
-0.0902,-0.0327,0.04902,-0.0300,-0.0425,0.21302,0.02661,0.03915,-0.0087,-0.0048,-0.0650,0.27279
-0.0902,0.30971,-0.2209,-0.0300,-0.0441,0.05810,0.00894,0.02227,-0.0008,-0.0647,-0.1112,-0.5272
0.14870,0.11108,-0.1609,-0.0780,-0.0057,-0.1109,-0.0793,-0.0709,-0.3394,-0.1126,-0.1112,-0.1272
-0.1433,0.11793,-0.1909,0.08295,-0.0341,-0.1109,-0.1076,-0.2501,0.09361,-0.0827,0.33492,-0.1272
-0.0636,-0.1217,0.32902,0.00419,-0.0241,0.10035,-0.0087,-0.0137,0.05424,0.07895,0.10415,0.07279
-0.1964,0.04943,-0.1909,-0.0506,-0.0274,-0.0264,-0.0051,-0.2486,0.05424,-0.0707,0.08877,-0.1272
0.13985,-0.0190,0.22902,0.77131,0.19621,0.45246,0.12555,0.41654,-0.1189,0.05500,-0.2496,-0.1272
-0.2672,-0.0396,-0.1609,-0.0232,-0.0658,0.00176,0.15029,-0.3617,0.18022,0.13284,0.48364,0.27279
0.13985,-0.0190,0.22902,0.77131,0.19621,0.45246,0.12555,0.41654,-0.1189,0.05500,-0.2496,-0.1272
-0.2672,-0.0396,-0.1609,-0.0232,-0.0658,0.00176,0.15029,-0.3617,0.18022,0.13284,0.48877,0.27279
-0.1079,0.23779,-0.2209,0.21652,-0.0091,-0.1813,-0.1147,0.09789,0.06999,-0.0827,-0.0343,-0.5272
-0.0105,-0.1697,0.32902,0.03158,0.02760,-0.0827,-0.0864,0.11257,0.06211,0.01308,0.02723,-0.1272
-0.2406,0.06313,-0.2409,-0.0711,-0.0124,-0.1390,-0.1182,-0.1297,0.27471,-0.0228,-0.0496,-0.3272
-0.0105,-0.1697,0.32902,0.03158,0.02760,-0.0827,-0.0864,0.11257,0.06211,0.01308,0.02723,-0.1272
-0.0990,0.03573,0.26902,-0.0300,0.04429,-0.1813,-0.1323,0.03254,0.01487,-0.0527,-0.0189,-0.3272
-0.0194,-0.1354,0.16902,-0.0711,-0.0759,-0.1390,-0.1217,-0.0974,0.03062,-0.0288,0.04261,-0.1272
-0.1344,0.26176,-0.2109,-0.0369,-0.0458,-0.1672,-0.1253,-0.0606,0.17235,-0.0108,0.07338,-0.3272
-0.1167,0.08710,-0.1109,-0.0300,-0.0224,-0.1109,-0.0758,-0.0504,0.04636,-0.0647,-0.1112,-0.1272
-0.1344,0.10423,-0.0609,-0.0300,-0.0291,-0.0968,-0.0829,-0.0944,0.05424,-0.0348,-0.0189,-0.1272
-0.2052,0.07683,-0.2209,-0.0437,-0.0358,-0.0968,-0.1041,-0.1311,0.16447,0.07296,0.02723,-0.1272
-0.2406,0.00834,-0.2309,-0.0574,-0.0642,-0.1531,-0.1182,-0.1869,0.32195,-0.0467,0.15031,-0.1272
-0.1875,0.02889,-0.1709,-0.0300,-0.0658,-0.1672,-0.1253,-0.1664,0.10148,0.06098,0.05800,0.07279
-0.1079,-0.2108,0.21902,-0.0506,-0.0809,-0.1109,-0.1005,-0.2427,0.06211,-0.0587,0.30415,0.07279
-0.2406,0.00834,-0.2309,-0.0574,-0.0642,-0.1531,-0.1182,-0.1869,0.32195,-0.0467,0.15031,-0.1272
-0.1875,0.08368,-0.2109,-0.0643,-0.0625,-0.1390,-0.1005,-0.2398,0.20384,-0.0707,0.23492,-0.1272
-0.0548,0.00834,-0.0109,-0.0437,0.00256,0.10035,0.35523,-0.0283,-0.0402,-0.0408,-0.1112,-0.1272
-0.1698,-0.1491,-0.1809,-0.0780,-0.0358,-0.0123,-0.0652,-0.1583,0.08573,0.02506,-0.0650,0.27279
-0.1167,-0.0670,-0.2509,-0.0437,-0.0124,-0.0123,-0.0652,-0.1341,0.03062,0.09092,0.02723,0.07279
-0.0548,0.00834,-0.0109,-0.0437,0.00256,0.10035,0.35523,-0.0283,-0.0402,-0.0408,-0.1112,-0.1272
-0.1256,0.14532,-0.2409,-0.0163,-0.0558,-0.1249,-0.1076,-0.1223,0.10936,-0.0168,0.16569,0.07279
-0.1521,0.25149,-0.2309,-0.0163,-0.0324,-0.1249,-0.1182,-0.0680,0.17235,-0.0467,0.05800,0.07279
-0.1256,0.14532,-0.2409,-0.0163,-0.0558,-0.1249,-0.1076,-0.1223,0.10936,-0.0168,0.16569,0.07279
-0.0725,0.13505,-0.2309,-0.0711,-0.0191,-0.1109,-0.1111,-0.1223,-0.0402,-0.0767,-0.1266,-0.1272
-0.0459,0.20012,0.01902,0.12063,-0.0074,0.07218,0.06195,-0.0239,-0.1189,-0.0767,-0.1573,-0.1272
-0.0902,0.03916,-0.0909,-0.0095,-0.0158,-0.0123,0.04781,-0.0269,-0.0008,-0.0707,-0.0958,-0.1272
-0.1875,-0.0601,0.11902,-0.0026,-0.0174,-0.1390,-0.1147,-0.0878,0.15660,0.01907,0.08877,0.07279
-0.0725,-0.1012,0.29902,-0.0163,0.03094,-0.1531,-0.1217,-0.0511,0.03849,-0.0647,0.15031,0.07279
-0.1433,0.15902,-0.2509,-0.0506,-0.0158,-0.1390,-0.1217,-0.0548,0.18810,-0.0168,-0.0727,-0.5272
-0.1344,0.19327,-0.2209,-0.0369,-0.0291,-0.1390,-0.1147,-0.0827,0.15660,0.00110,0.05800,0.07279
-0.0725,-0.1012,0.29902,-0.0163,0.03094,-0.1531,-0.1217,-0.0511,0.03849,-0.0647,0.15031,0.07279
-0.1079,-0.1765,0.32902,-0.0300,-0.0224,0.01584,-0.0758,0.10230,0.05424,0.03703,0.02723,0.07279
-0.0371,-0.2382,0.12902,-0.0506,-0.0425,-0.1249,-0.0935,-0.1943,-0.0244,0.02506,0.10415,-0.1272
-0.1698,-0.1149,-0.0609,-0.0232,-0.0675,0.14260,0.00541,-0.0100,0.12510,0.06697,-0.1112,0.07279
-0.1079,0.11108,-0.2309,-0.0300,-0.0324,0.04401,-0.0687,0.02741,0.10148,0.00709,-0.0958,-0.1272
-0.1698,0.17957,-0.2309,-0.0232,-0.0441,-0.0686,-0.1041,-0.0636,0.17235,-0.0048,-0.0035,0.07279
-0.1698,0.02204,-0.1209,-0.0506,-0.0158,0.01584,0.06548,-0.2794,0.01487,-0.0348,0.01184,0.07279
-0.1256,0.21382,-0.0609,0.10693,-0.0224,0.00176,0.06548,0.12285,0.17235,0.03703,-0.1830,0.07279
-0.1256,0.21382,-0.0609,0.10693,-0.0224,0.00176,0.06548,0.12285,0.17235,0.03703,-0.1804,0.07279
-0.1964,-0.1423,-0.0209,-0.0163,-0.0274,0.10035,0.04075,-0.0305,0.08573,0.18673,0.02723,-0.1272
-0.1610,0.00149,-0.2109,-0.0369,-0.0408,0.18486,-0.0087,-0.1363,0.05424,0.10290,-0.0189,0.07279
-0.0813,-0.0396,0.18902,-0.0232,0.04429,-0.1249,-0.0935,-0.0203,0.00699,-0.0168,0.01184,-0.1272
-0.1521,0.11793,-0.1909,0.00419,0.03094,-0.0264,-0.0687,-0.0070,0.10148,-0.0467,-0.0343,-0.1272
-0.1610,0.00149,-0.2109,-0.0369,-0.0408,0.18486,-0.0087,-0.1363,0.05424,0.10290,-0.0189,0.07279
-0.1256,-0.0327,-0.0709,-0.0437,-0.0091,-0.0968,-0.0829,-0.0658,0.06211,-0.1366,-0.2112,-0.3272
-0.1964,-0.1423,-0.0209,-0.0163,-0.0274,0.10035,0.04075,-0.0305,0.08573,0.18673,0.02723,-0.1272
-0.1344,-0.0327,-0.0209,-0.0369,-0.0191,0.18486,0.05135,-0.1062,0.02274,-0.0348,-0.0035,-0.1272
-0.2052,-0.0738,-0.0809,-0.0369,-0.0208,0.08626,0.00188,-0.1120,0.06211,0.07296,-0.0650,0.07279
-0.1433,-0.0327,-0.1909,-0.0300,-0.0391,0.02993,-0.0440,-0.0900,0.01487,-0.0108,-0.1112,-0.1272
-0.1344,-0.0396,-0.1909,-0.0232,-0.0391,0.02993,-0.0299,-0.0893,-0.0087,-0.0048,-0.1266,0.07279
-0.1079,0.00149,-0.2009,-0.0574,-0.0274,-0.0123,-0.0793,-0.1209,-0.0166,0.00110,0.05800,0.07279
-0.0371,-0.1628,0.21902,-0.0232,0.01424,0.07218,0.04428,0.02887,-0.0008,0.00709,-0.0496,0.07279
-0.1079,0.11108,-0.1909,-0.0300,-0.0408,0.36795,0.01954,-0.0489,0.08573,-0.0348,-0.0343,0.07279
-0.1521,-0.0601,-0.1809,-0.0232,-0.0408,-0.0968,-0.1005,-0.1693,0.08573,0.01907,0.13492,0.07279
-0.1964,0.12135,-0.1709,0.01789,-0.0107,-0.0404,-0.0652,-0.0320,0.22747,0.00110,-0.0343,-0.1272
-0.0990,0.00149,-0.1409,-0.0369,-0.0491,0.02993,-0.0864,-0.0746,-0.0796,0.01308,-0.0804,0.07279
-0.0282,-0.0943,0.02902,-0.0437,-0.0224,0.22711,0.13262,0.03108,0.06211,-0.0288,-0.2189,-0.1272
-0.1521,0.02204,-0.1309,-0.0095,-0.0391,-0.0404,-0.0617,-0.2038,0.08573,-0.0228,0.19646,0.27279
-0.1167,0.01519,-0.1409,-0.0232,-0.0208,-0.0123,-0.0405,-0.0621,0.03849,-0.0408,-0.1112,0.07279
-0.1964,0.00149,-0.1909,-0.0437,-0.0174,0.11443,-0.0051,-0.1076,0.22747,0.01308,-0.0189,0.07279
-0.2583,0.03573,-0.1909,-0.0437,-0.0475,0.05810,-0.0546,-0.1399,0.14873,-0.0108,-0.0343,0.07279
-0.1875,0.07683,-0.1809,-0.0026,-0.0107,-0.0123,-0.0723,-0.1003,0.20384,-0.0168,0.24261,-0.1272
-0.0990,-0.0943,0.04902,-0.0506,-0.0375,0.25528,0.04781,0.02887,0.11723,0.07296,-0.0804,-0.1272
-0.1875,-0.0053,-0.1909,0.12747,-0.0274,-0.0686,-0.0511,-0.0210,0.19597,-0.0168,0.18108,0.07279
-0.0813,-0.1902,0.01902,-0.0232,-0.0558,0.04401,0.00894,-0.0063,0.06999,0.06098,0.07338,0.27279
-0.1433,0.22409,-0.2509,-0.0437,-0.0391,0.18486,-0.0299,-0.1488,-0.0087,-0.0587,0.05031,0.07279
0.24605,-0.0601,0.14902,-0.0232,-0.0391,-0.0264,-0.0970,0.06118,-0.0481,-0.0527,-0.0035,0.07279
0.00711,-0.1080,0.15902,-0.0163,-0.0408,-0.0545,-0.0970,-0.0915,-0.1111,0.09092,0.11954,0.27279
-0.1610,0.06998,0.05902,-0.0506,-0.0475,0.00176,-0.0652,-0.1054,0.03849,-0.0108,-0.0496,0.07279
-0.1167,0.02889,-0.2509,-0.0369,-0.0258,0.01584,-0.0723,-0.0731,0.03849,-0.0288,-0.0343,-0.1272
-0.1787,0.04943,-0.1709,-0.0643,-0.0658,-0.0545,-0.0723,-0.2706,0.18810,-0.0887,0.25800,-0.1272
0.25489,-0.0875,0.22902,-0.0369,0.01925,0.04401,0.01248,0.07953,-0.1662,-0.0467,-0.0035,-0.1272
-0.0813,-0.1149,0.02902,-0.0506,-0.0224,0.01584,-0.0793,-0.1877,-0.0559,0.02506,0.15031,0.47279
-0.1079,0.10423,-0.2709,-0.0163,-0.0007,0.01584,-0.0723,0.07953,0.10936,-0.0767,-0.1419,-0.1272
-0.1079,0.09738,-0.2709,-0.0163,-0.0074,0.02993,-0.0687,0.06852,0.10148,-0.0707,-0.1573,-0.1272
-0.1787,0.10423,-0.2609,0.07953,0.02593,0.22711,0.02661,-0.0651,0.15660,0.00110,0.13492,0.07279
-0.0902,0.14190,-0.2709,-0.0232,-0.0124,0.02993,-0.0652,0.06632,0.07786,-0.0348,-0.1573,-0.1272
-0.1521,0.22409,-0.2509,-0.0095,-0.0425,-0.0123,-0.0829,-0.0349,0.18022,-0.0348,0.08877,0.07279
-0.1167,0.02204,-0.1009,-0.0574,-0.0375,-0.0123,-0.0793,-0.1179,0.10148,0.01308,0.01954,0.27279
-0.1521,0.24121,-0.2309,-0.0232,-0.0358,-0.0545,-0.0935,-0.0283,0.17235,-0.0587,-0.0804,-0.1272
-0.1521,0.22409,-0.2509,-0.0095,-0.0425,-0.0123,-0.0829,-0.0349,0.18022,-0.0348,0.08877,0.07279
-0.1256,0.06998,0.05902,0.28501,0.24630,0.70598,0.24216,0.08247,-0.0717,-0.0587,-0.1419,-0.1272
-0.0459,0.04943,-0.0109,-0.0369,-0.0124,0.21302,0.29870,-0.0386,-0.0796,-0.0827,-0.0804,-0.1272
-0.0459,0.04943,-0.0109,-0.0369,-0.0124,0.21302,0.29870,-0.0386,-0.0796,-0.0827,-0.0804,-0.1272
-0.0459,0.04943,-0.0109,-0.0369,-0.0124,0.21302,0.29870,-0.0386,-0.0796,-0.0827,-0.0804,-0.1272
-0.0990,0.11450,-0.1409,-0.0369,-0.0191,-0.0545,-0.0935,-0.0944,-0.0166,-0.0707,-0.0496,-0.1272
-0.0990,0.11450,-0.1409,-0.0369,-0.0191,-0.0545,-0.0935,-0.0944,-0.0166,-0.0707,-0.0496,-0.1272
-0.0990,0.11450,-0.1409,-0.0369,-0.0191,-0.0545,-0.0935,-0.0944,-0.0166,-0.0707,-0.0496,-0.1272
-0.1433,0.09738,-0.2509,-0.0437,-0.0441,0.14260,-0.0157,-0.1363,0.06211,0.09691,0.07338,0.07279
-0.1433,-0.2519,0.36902,-0.0300,-0.0475,0.11443,0.01954,-0.1326,0.02274,0.03104,0.11954,0.07279
-0.0990,0.11450,-0.1409,-0.0369,-0.0191,-0.0545,-0.0935,-0.0944,-0.0166,-0.0707,-0.0496,-0.1272
-0.1167,0.02204,-0.1409,-0.0643,-0.0174,0.12852,-0.0157,-0.0335,0.02274,-0.0408,-0.1881,-0.1272
-0.1875,-0.0122,-0.1309,-0.0437,-0.0525,-0.0123,-0.0440,-0.2046,0.13298,-0.0527,0.16569,0.07279
-0.1698,-0.1149,0.25902,-0.0232,0.23795,0.04401,-0.0405,-0.2457,0.04636,0.16278,0.30415,0.07279
-0.1698,-0.1012,-0.1309,-0.0232,-0.0825,-0.0123,-0.0758,-0.1179,0.10148,-0.0048,0.10415,0.07279
-0.0902,0.11108,0.04902,-0.0232,-0.0308,0.26936,0.20329,-0.0313,0.01487,-0.0887,-0.1419,-0.1272
-0.2052,0.03573,-0.0709,-0.0095,-0.0208,-0.0123,0.01248,-0.1524,0.21172,0.00709,0.31954,0.07279
-0.2406,-0.1491,0.50902,0.77816,-0.0224,0.10035,0.16089,0.00171,0.06211,-0.1066,0.01184,0.07279
-0.0725,-0.0053,0.12902,-0.0232,-0.0458,-0.0545,-0.0935,-0.1473,-0.0402,-0.0108,0.21184,0.07279
-0.0282,-0.1560,0.35902,-0.0643,-0.0107,0.00176,-0.0617,-0.0636,-0.0087,0.07296,0.05800,0.07279
-0.1875,0.11793,-0.1209,0.17542,-0.0191,-0.0404,-0.0687,-0.0386,0.18022,-0.0348,0.22723,0.07279
-0.1344,0.09738,-0.1209,-0.0506,0.05097,-0.0404,-0.0935,-0.0988,0.08573,0.00709,0.13492,0.07279
-0.1875,0.02204,-0.1809,-0.0574,-0.0575,0.11443,-0.0511,-0.2001,0.18022,-0.0348,0.13492,-0.1272
-0.0813,-0.1217,0.05902,-0.0095,-0.0324,-0.0968,-0.0723,-0.1502,0.03849,-0.0348,0.22723,0.07279
-0.1875,0.02204,-0.1809,-0.0574,-0.0575,0.11443,-0.0511,-0.2001,0.18022,-0.0348,0.13492,-0.1272
-0.1964,0.12820,-0.1709,0.00419,-0.0575,-0.0404,-0.0687,-0.2295,0.20384,-0.0947,0.22723,-0.1272
-0.1875,-0.0464,0.01902,-0.0300,-0.0224,0.22711,0.18209,-0.0709,0.01487,-0.0228,-0.0958,-0.1272
-0.1433,-0.1423,0.16902,-0.0095,-0.0441,0.11443,-0.0440,-0.1399,-0.0166,0.08494,0.18108,0.27279
-0.0990,-0.0943,0.16902,0.00419,-0.0358,0.08626,0.00541,-0.1326,-0.0087,0.10889,0.16569,0.07279
-0.0725,-0.1491,0.13902,-0.0095,-0.0375,0.25528,0.04781,-0.1341,0.02274,0.11488,0.15031,0.07279
-0.2229,0.05628,-0.1609,-0.0506,-0.0358,0.02993,-0.0652,-0.1407,0.18810,0.00110,0.07338,0.07279
-0.0990,0.09053,0.05902,-0.0026,-0.0324,0.25528,0.19622,-0.1913,-0.0323,0.07296,0.36569,0.07279
-0.1521,0.13505,-0.0709,0.36035,-0.0241,0.18486,0.11495,0.06999,-0.0166,-0.0707,-0.1881,-0.1272
-0.1787,0.01519,-0.1209,-0.0506,-0.0174,0.14260,-0.0405,-0.2648,0.00699,0.09691,0.18108,0.07279
-0.2583,0.14532,-0.1809,-0.0574,0.00256,0.00176,-0.0723,-0.2001,0.28258,-0.0587,0.18108,0.07279
-0.1787,-0.0122,-0.1409,-0.0163,-0.0191,0.18486,-0.0228,-0.0739,0.08573,0.05500,0.08877,0.07279
-0.1344,0.06313,-0.1909,-0.0437,-0.0324,0.17077,-0.0299,-0.0173,0.08573,0.09691,-0.1419,0.07279
-0.1875,0.04943,-0.1909,-0.0369,0.00422,0.22711,-0.0087,-0.1355,0.10936,-0.0467,0.01184,-0.1272
-0.2141,0.01519,-0.1709,-0.0232,-0.0425,0.32570,0.01601,-0.1194,0.16447,0.06098,0.11954,0.07279
-0.1787,-0.0122,-0.1409,-0.0163,-0.0191,0.18486,-0.0228,-0.0739,0.08573,0.05500,0.08877,0.07279
-0.2141,0.08026,-0.1509,-0.0369,-0.0208,0.22711,-0.0087,-0.0937,0.20384,0.03104,-0.0343,-0.1272
-0.2052,-0.1491,0.19902,0.07268,-0.0341,0.02993,-0.0157,-0.0922,0.06211,0.00110,0.08877,0.07279
